44543.4537500,  0.53860, 49147,    54
44543.4618866,  0.81019, 49147,    52
44543.4658912,  0.43384, 49147,    45
44543.4660648,  0.66523, 49147,    59
44543.4686921,  0.58152, 64382,    45
44543.4691088,  0.91302, 49147,    45
44543.4693634,  0.81223, 49147,    45
44543.4702778,  0.24096, 49147,    59
44543.4781597,  0.80505, 49147,    45
44543.4805787,  0.98512, 49147,    61
44543.4806366,  0.29551, 49147,    46
44543.4849306,  0.05410, 64382,    46
44543.4912500,  0.23973, 64382,    61
44543.5010764,  0.54446, 64382,    48
44543.5046181,  0.42532, 49147,    46
44543.5207176,  0.42698, 64382,    47
44543.5235069,  0.15185, 49147,    61
44543.5278704,  0.12828, 64382,    47
44543.5480440,  0.66434, 64382,    45
44543.5534954,  0.09578, 64382,    61
44543.5593056,  0.54331, 49147,    47
44543.5606597,  0.76701, 64382,    47
44543.5664352,  0.76677, 64382,    61
44543.5667361,  0.21362, 64382,    60
44543.5714931,  0.39880, 49147,    47
44543.5717245,  0.07013, 49147,    61
44543.5860648,  0.16603, 49147,    61
44543.5915509,  0.93743, 49147,    59
44543.6229745,  0.26930, 64382,    47
44543.6271181,  0.96498, 49147,    46
44543.6273148,  0.92428, 64382,    47
44543.6339583,  0.61524, 64382,    46
44543.6368056,  0.48537, 64382,    47
44543.6369444,  0.28776, 64382,    47
44543.6389699,  0.70996, 49147,    47
44543.6412037,  0.39825, 64382,    61
44543.6425810,  0.97170, 64382,    47
44543.6503935,  0.06883, 49147,    47
44543.6556134,  0.64965, 64382,    60
44543.6686458,  0.54230, 49147,    47
44543.6767477,  0.30917, 64382,    60
44543.6823495,  0.23143, 64382,    46
44543.7030903,  0.62296, 49147,    61
44543.7059028,  0.87609, 64382,    46
44543.7150116,  0.76149, 49147,    60
44543.7151852,  0.95442, 49147,    47
44543.7159722,  0.86687, 64382,    46
44543.7218634,  0.97876, 49147,    47
44543.7220949,  0.57828, 49147,    46
44543.7279398,  0.93234, 49147,    46
44543.7287847,  0.36725, 64382,    46
44543.7432292,  0.51314, 49147,    60
44543.7438889,  0.21084, 64382,    46
44543.7463079,  0.59839, 49147,    46
44543.7497222,  0.86183, 64382,    47
44543.7501620,  0.77227, 49147,    47
44543.7512731,  0.40756, 49147,    46
44543.7524884,  0.35402, 49147,    61
44543.7592940,  0.98385, 49147,    46
44543.7675347,  0.53150, 64382,    61
44543.7749537,  0.82519, 64382,    48
44543.7788773,  0.53414, 64382,    60
44543.7949190,  0.63208, 64382,    61
44543.7951620,  0.27917, 64382,    60
44543.7953819,  0.73595, 64382,    46
44543.8033681,  0.94634, 49147,    58
44543.8135880,  0.83560, 49147,    47
44543.8250579,  0.27597, 49147,    60
44543.8272222,  0.31670, 49147,    60
44543.8275116,  0.20745, 49147,    46
44543.8278009,  0.58747, 49147,    47
44543.8306713,  0.19219, 49147,    61
44543.8398148,  0.06346, 64382,    48
44543.8401157,  0.12866, 49147,    47
44543.8533449,  0.35057, 49147,    46
44543.8579167,  0.09814, 49147,    47
44543.8580787,  0.97175, 49147,    46
44543.8607523,  0.22092, 64382,    47
44543.8690972,  0.27456, 64382,    46
44543.8717940,  0.79305, 64382,    62
44543.8782176,  0.52795, 64382,    48
44543.8872106,  0.30969, 49147,    46
44543.8873843,  0.52046, 49147,    60
44543.8920139,  0.41685, 49147,    47
44543.8969676,  0.24367, 64382,    60
44543.8998727,  0.21660, 64382,    47
44543.9084491,  0.43459, 49147,    46
44543.9123958,  0.59846, 49147,    46
44543.9148958,  0.78647, 64382,    47
44543.9181713,  0.94914, 64382,    47
44543.9226968,  0.74207, 49147,    57
44543.9254514,  0.51588, 49147,    44
44543.9256250,  0.94142, 64382,    46
44543.9256481,  0.30329, 64382,    46
44543.9292824,  0.42007, 49147,    47
44543.9366898,  0.66381, 64382,    47
44543.9369560,  0.42201, 64382,    61
44543.9387153,  0.68978, 64382,    47
44543.9439120,  0.06706, 64382,    60
44543.9442130,  0.35205, 49147,    46
44543.9442361,  0.14808, 63474,    46
44543.9476736,  0.85627, 64382,    61
44543.9482755,  0.27098, 64382,    47
44543.9596181,  0.26894, 64382,    47
44543.9624421,  0.49159, 64382,    47
44543.9667245,  0.91910, 49147,    47
44543.9773611,  0.89349, 64382,    46
44543.9801620,  0.01668, 64382,    60
44543.9958912,  0.96122, 49147,    47
44544.0032060,  0.31425, 49147,    46
44544.0131481,  0.90645, 64382,    47
44544.0178472,  0.94451, 64382,    46
44544.0258912,  0.15201, 65525,    47
44544.0267014,  0.69093, 64382,    47
44544.0284259,  0.80810, 49147,    46
44544.0337847,  0.47462, 49147,    48
44544.0427083,  0.03065, 64382,    47
44544.0432755,  0.59623, 49147,    47
44544.0455556,  0.05309, 63474,    60
44544.0542130,  0.26484, 49147,    47
44544.0631944,  0.22454, 64382,    60
44544.0633102,  0.69971, 64382,    51
44544.0634028,  0.94079, 49147,    57
44544.0671644,  0.52108, 64382,    60
44544.0806597,  0.67305, 49147,    47
44544.0808912,  0.89001, 49147,    47
44544.0860417,  0.37572, 64382,    47
44544.0962963,  0.95037, 64382,    47
44544.1172454,  0.58608, 49147,    47
44544.1228588,  0.28829, 49147,    47
44544.1382407,  0.96947, 64382,    61
44544.1417824,  0.24746, 49147,    47
44544.1441204,  0.86075, 49147,    60
44544.1443519,  0.73036, 64382,    55
44544.1487037,  0.66350, 64382,    61
44544.1535648,  0.18014, 64382,    60
44544.2156481,  0.54609, 64382,    47
44544.2157870,  0.96455, 64382,    47
44544.2208102,  0.54220, 49147,    61
44544.2294097,  0.16922, 64382,    47
44544.2381829,  0.55224, 49147,    46
44544.2426620,  0.30768, 64382,    47
44544.2434144,  0.42314, 49147,    60
44544.2576505,  0.19250, 49147,    47
44544.2578704,  0.23179, 49147,    46
44544.2599190,  0.36014, 49147,    53
44544.2680440,  0.93707, 64382,    47
44544.2713310,  0.52084, 49147,    47
44544.2716204,  0.66290, 49147,    46
44544.2775926,  0.42979, 49147,    47
44544.2782407,  0.39556, 49147,    48
44544.2928009,  0.66441, 64382,    47
44544.3117824,  0.61562, 64382,    60
44544.3207060,  0.59839, 49147,    46
44544.3402778,  0.08700, 64382,    46
44544.3672454,  0.26165, 64382,    46
44544.3673032,  0.85084, 64382,    47
44544.3708565,  0.86479, 49147,    75
44544.3933681,  0.37363, 49147,    46
44544.3936227,  0.24609, 49147,    47
44544.3959722,  0.64283, 49147,    60
44544.4055671,  0.35568, 49147,    46
44544.4095949,  0.76331, 49147,    46
44544.4249653,  0.66059, 64382,    46
44544.4362500,  0.69326, 64382,    61
44544.4685880,  0.97480, 49147,    60
44544.4706597,  0.88874, 64382,    46
44544.4708218,  0.42936, 49147,    46
44544.4741898,  0.40567, 49147,    46
44544.4744792,  0.23757, 49147,    47
44544.4745139,  0.13910, 49147,    46
44544.5031134,  0.13121, 49147,    60
44544.5112616,  0.30828, 49147,    47
44544.5207292,  0.75167, 64382,    46
44544.5356366,  0.24744, 49147,    47
44544.5394097,  0.95402, 64382,    47
44544.5519676,  0.69148, 49147,    47
44544.5610995,  0.15033, 49147,    47
44544.5621875,  0.28797, 49147,    46
44544.5636343,  0.85000, 64382,    46
44544.5708333,  0.62265, 49147,    46
44544.5837269,  0.44700, 64382,    46
44544.5916204,  0.35580, 49147,    47
44544.5955440,  0.44227, 49147,    60
44544.6048611,  0.82264, 49147,    60
44544.6050347,  0.66698, 49147,    46
44544.6114236,  0.69009, 49147,    46
44544.6159144,  0.87436, 64382,    46
44544.6382986,  0.97386, 49147,    58
44544.6494907,  0.32606, 49147,    46
44544.6511227,  0.03619, 64382,    46
44544.6520949,  0.92469, 49147,    46
44544.6562269,  0.96940, 49147,    59
44544.6629514,  0.04906, 49147,    61
44544.6671296,  0.16533, 49147,    46
44544.6795602,  0.61178, 49147,    46
44544.6847106,  0.06566, 49147,    59
44544.7100347,  0.02542, 64382,    46
44544.7105787,  0.58701, 49147,    47
44544.7267361,  0.19670, 49147,    48
44544.7309144,  0.07349, 49147,    47
44544.7352894,  0.00526, 49147,    60
44544.7384028,  0.41856, 49147,    49
44544.7411574,  0.68323, 64382,    47
44544.7449769,  0.93155, 49147,    46
44544.7530556,  0.62148, 64382,    46
44544.7571412,  0.38469, 64382,    47
44544.7746412,  0.70031, 64382,    46
44544.7762500,  0.36276, 64382,    46
44544.7820833,  0.66127, 49147,    46
44544.7873380,  0.21571, 49147,    46
44544.7934259,  0.39648, 64382,    46
44544.7956134,  0.80467, 63474,    46
44544.7973727,  0.21602, 49147,    46
44544.7975231,  0.68997, 49147,    46
44544.8008333,  0.71315, 64382,    60
44544.8031713,  0.03206, 64382,    50
44544.8147569,  0.99362, 64382,    46
44544.8172454,  0.62004, 64382,    47
44544.8454167,  0.80301, 63474,    47
44544.8526852,  0.28065, 64382,    46
44544.8574537,  0.14378, 64382,    46
44544.8581481,  0.11568, 64382,    47
44544.8583449,  0.49824, 64382,    46
44544.8598032,  0.79286, 64382,    46
44544.8601736,  0.60520, 49147,    47
44544.8645139,  0.41839, 49147,    46
44544.8709259,  0.37301, 49147,    46
44544.8881134,  0.49303, 49147,    47
44544.9104630,  0.53769, 49147,    47
44544.9155903,  0.50296, 42017,    46
44544.9359028,  0.18653, 49147,    46
44544.9531250,  0.65320, 49147,    61
44544.9635648,  0.51393, 49147,    48
44544.9636921,  0.61267, 49147,    60
44544.9714352,  0.05052, 64382,    46
44544.9727546,  0.81583, 49147,    47
44544.9750694,  0.95325, 49147,    59
44544.9961111,  0.06876, 49147,    46
44545.0013773,  0.81009, 64382,    46
44545.0124074,  0.78355, 49147,    60
44545.0300579,  0.26870, 49147,    47
44545.0463310,  0.27369, 64382,    47
44545.0471528,  0.98994, 49147,    59
44545.0741204,  0.07346, 64382,    46
44545.0749190,  0.53052, 64382,    60
44545.0816898,  0.62467, 49147,    46
44545.0877662,  0.45607, 49147,    60
44545.0992708,  0.40903, 49147,    46
44545.1048958,  0.18153, 49147,    46
44545.1058218,  0.07682, 64382,    46
44545.1299653,  0.68726, 64382,    46
44545.1415509,  0.39482, 64382,    46
44545.1515394,  0.69971, 49147,    46
44545.1762269,  0.50740, 64382,    46
44545.1839583,  0.23892, 64382,    44
44545.1872338,  0.71431, 49147,    46
44545.1999537,  0.32249, 49147,    59
44545.2010185,  0.36775, 49147,    46
44545.2132870,  0.66299, 64382,    46
44545.2325231,  0.62395, 64382,    47
44545.2325463,  0.64747, 64382,    46
44545.2349074,  0.57818, 49147,    59
44545.2351157,  0.18137, 49147,    61
44545.2353588,  0.49418, 64382,    46
44545.2465741,  0.07884, 64382,    60
44545.2465856,  0.48619, 64382,    59
44545.2475231,  0.18989, 64382,    47
44545.2519676,  0.38661, 64382,    46
44545.2547222,  0.63962, 49147,    47
44545.2589352,  0.46492, 49147,    60
44545.2601505,  0.12751, 49147,    46
44545.2777662,  0.57168, 64382,    46
44545.2779167,  0.06144, 64382,    61
44545.2875000,  0.60132, 49147,    47
44545.3136227,  0.17282, 64382,    46
44545.3355903,  0.67838, 49147,    60
44545.3376968,  0.96455, 49147,    60
44545.3388657,  0.53498, 63474,    46
44545.3467130,  0.65971, 49147,    46
44545.3467245,  0.63751, 49147,    47
44545.3581366,  0.10531, 49147,    48
44545.3665509,  0.60429, 64382,    59
44545.3670602,  0.64300, 64382,    46
44545.3980208,  0.46368, 49147,    46
44545.4182986,  0.81508, 49147,    60
44545.4241782,  0.21969, 49147,    60
44545.4286227,  0.16495, 49147,    46
44545.4308912,  0.47011, 49147,    46
44545.4569792,  0.74678, 64382,    51
44545.4573495,  0.43989, 49147,    57
44545.4611574,  0.71337, 64382,    47
44545.4647801,  0.41572, 64382,    46
44545.4648727,  0.89562, 49147,    45
44545.4650694,  0.01392, 64382,    60
44545.4651042,  0.40044, 49147,    46
44545.4681019,  0.98927, 49147,    60
44545.4681250,  0.84369, 49147,    47
44545.4720602,  0.94300, 49147,    46
44545.4731944,  0.92963, 49147,    46
44545.4733449,  0.73135, 49147,    48
44545.4737963,  0.87374, 49147,    61
44545.4799537,  0.82831, 49147,    46
44545.4964236,  0.68085, 64382,    46
44545.4965162,  0.82785, 10363,    46
44545.5053819,  0.96057, 49147,    48
44545.5176620,  0.66811, 49147,    47
44545.5183333,  0.17234, 64382,    55
44545.5238310,  0.39873, 64382,    61
44545.5359144,  0.34207, 65525,    58
44545.5371875,  0.15972, 64382,    61
44545.5471412,  0.77726, 49147,    46
44545.5493056,  0.27849, 49147,    46
44545.5699537,  0.90143, 49147,    46
44545.5760069,  0.04130, 49147,    46
44545.5761690,  0.67322, 49147,    46
44545.5781944,  0.73895, 49147,    46
44545.5783333,  0.40288, 49147,    59
44545.5879861,  0.72573, 49147,    60
44545.5927199,  0.63062, 49147,    49
44545.6069444,  0.84851, 49147,    46
44545.6423843,  0.31327, 49147,    46
44545.6546644,  0.05558, 49147,    47
44545.6623843,  0.70610, 64382,    59
44545.6739352,  0.51000, 64382,    47
44545.6766551,  0.85835, 64382,    46
44545.7041204,  0.14016, 49147,    46
44545.7075694,  0.81391, 64382,    46
44545.7102894,  0.42333, 64382,    60
44545.7166319,  0.36924, 49147,    61
44545.7276968,  0.23894, 64382,    46
44545.7277431,  0.89121, 64382,    46
44545.7361227,  0.19406, 49147,    45
44545.7391551,  0.50824, 64382,    61
44545.7569213,  0.63873, 49147,    60
44545.7572106,  0.67663, 49147,    46
44545.7723727,  0.59236, 64382,    46
44545.7784954,  0.08251, 64382,    46
44545.7823495,  0.69979, 64382,    46
44545.7974074,  0.19896, 49147,    46
44545.7998264,  0.74059, 49147,    46
44545.8034144,  0.90458, 49147,    60
44545.8052546,  0.97662, 49147,    60
44545.8144560,  0.19154, 49147,    46
44545.8146991,  0.66283, 49147,    46
44545.8175347,  0.02998, 64382,    60
44545.8190278,  0.23251, 49147,    60
