44544.5335185,  0.19471, 64382,    65
44544.5376273,  0.94840, 64382,    52
44544.5405903,  0.77203, 64382,    69
44544.5467940,  0.35297, 64382,    68
44544.5468056,  0.72467, 64382,    53
44544.5522801,  0.84921, 49147,    54
44544.5628935,  0.52432, 49147,    68
44544.5630556,  0.20345, 49147,    68
44544.5632755,  0.55504, 49147,    55
44544.5649653,  0.45612, 64382,    53
44544.5650694,  0.77210, 49147,    54
44544.5835648,  0.96851, 49147,    55
44544.5837847,  0.46970, 49147,    54
44544.6024884,  0.87487, 49147,    68
44544.6025347,  0.17777, 49147,    55
44544.6056481,  0.52929, 64382,    66
44544.6065741,  0.87746, 49147,    54
44544.6087616,  0.41731, 64382,    66
44544.6306944,  0.64931, 49147,    68
44544.6414120,  0.96153, 64382,    54
44544.6457176,  0.09456, 49147,    54
44544.6534954,  0.76562, 49147,    56
44544.6872338,  0.53664, 49147,    54
44544.6909838,  0.96933, 49147,    54
44544.6911458,  0.73204, 49147,    54
44544.7015741,  0.46910, 64382,    53
44544.7178704,  0.85449, 49147,    54
44544.7180556,  0.68104, 49147,    62
44544.7249769,  0.67324, 49147,    65
44544.7297454,  0.90016, 64382,    66
44544.7317477,  0.95493, 64382,    54
44544.7425810,  0.32702, 49147,    53
44544.7560880,  0.94370, 64382,    54
44544.7749537,  0.21955, 64382,    54
44544.7757755,  0.22591, 49147,    57
44544.7767593,  0.78782, 49147,    75
44544.7809954,  0.30285, 49147,    54
44544.7915509,  0.04200, 49147,    57
44544.8133102,  0.64346, 49147,    54
44544.8141551,  0.02448, 49147,    55
44544.8159954,  0.94778, 64382,    55
44544.8172569,  0.86519, 49147,    54
44544.8198380,  0.11422, 49147,    54
44544.8253009,  0.94233, 64382,    54
44544.8460417,  0.30461, 49147,    54
44544.8508912,  0.13641, 64382,    53
44544.8550579,  0.25063, 64382,    54
44544.8821991,  0.83203,  9177,    55
44544.8824421,  0.10097, 64382,    53
44544.9136343,  0.72451, 49147,    54
44544.9151157,  0.38392, 49147,    54
44544.9165972,  0.31841, 64382,    54
44544.9165972,  0.68032, 49147,    66
44544.9168519,  0.61389, 64382,    54
44544.9235301,  0.64418, 49147,    53
44544.9267824,  0.92452, 64382,    54
44544.9356134,  0.75758, 49147,    54
44544.9376273,  0.27247, 64382,    54
44544.9485880,  0.29136, 64382,    54
44544.9506597,  0.53416, 49147,    54
44544.9518171,  0.32373, 64382,    62
44544.9523148,  0.39451, 49147,    58
44544.9525810,  0.31733, 49147,    68
44544.9602315,  0.27921, 49147,    53
44544.9604398,  0.20258, 49147,    68
44544.9689583,  0.27199, 64382,    54
44544.9738773,  0.09259, 63474,    68
44544.9961343,  0.54835, 49147,    68
44544.9967245,  0.81808, 49147,    53
44545.0282060,  0.61183, 49147,    69
44545.0282407,  0.82771, 49147,    53
44545.0351620,  0.15216, 64382,    68
44545.0409954,  0.37229, 49147,    55
44545.0420602,  0.60420, 49147,    54
44545.0630208,  0.85581, 64382,    55
44545.0652894,  0.66004, 49147,    67
44545.0653241,  0.03062, 49147,    61
44545.0655324,  0.84609, 49147,    68
44545.0684606,  0.54837, 49147,    54
44545.0693056,  0.34397, 49147,    54
44545.0731944,  0.45213, 49147,    54
44545.0732870,  0.28865, 49147,    68
44545.1013426,  0.03958, 64382,    54
44545.1015625,  0.74795, 64382,    68
44545.1135764,  0.36657, 49147,    54
44545.1137500,  0.08338, 64382,    54
44545.1233102,  0.97216, 49147,    54
44545.1601736,  0.12173, 64382,    68
44545.1603819,  0.11222, 64382,    55
44545.1604630,  0.83378, 64382,    54
44545.1745949,  0.65750, 64382,    54
44545.1778588,  0.14973, 49147,    54
44545.1799884,  0.05105, 64382,    68
44545.1979977,  0.04901, 49147,    53
44545.2134722,  0.42602, 49147,    68
44545.2294097,  0.31289, 49147,    54
44545.2483796,  0.49600, 64382,    54
44545.2503356,  0.02950, 63474,    67
44545.2626852,  0.62879, 49147,    54
44545.2629051,  0.67727, 49147,    54
44545.2818519,  0.61576, 64382,    54
44545.2997569,  0.58800, 64382,    67
44545.2998958,  0.52718, 64382,    54
44545.3074653,  0.52423, 64382,    68
44545.3258912,  0.24000, 64382,    54
44545.3320255,  0.64269, 49147,    54
44545.3385648,  0.78055, 49147,    54
44545.3507060,  0.57720, 49147,    54
44545.3579514,  0.24653, 49147,    54
44545.3612269,  0.25958, 49147,    53
44545.3663889,  0.05957, 64382,    54
44545.3742940,  0.60348, 49147,    54
44545.3913079,  0.25075, 49147,    67
44545.3922106,  0.03406, 64382,    54
44545.3923032,  0.67459, 64382,    54
44545.4026157,  0.11964, 49147,    54
44545.4037731,  0.73814, 49147,    54
44545.4215046,  0.09727, 49147,    69
44545.4216782,  0.82831, 49147,    54
44545.4218634,  0.67795, 49147,    54
44545.4220949,  0.00564, 49147,    54
44545.4323958,  0.90354, 64382,    53
44545.4628125,  0.06751, 64382,    56
44545.4801042,  0.06566, 49147,    68
44545.4827778,  0.39016, 49147,    54
44545.4893866,  0.02760, 49147,    54
44545.4984722,  0.78043, 49147,    54
44545.5002894,  0.33408, 49147,    67
44545.5029282,  0.10121, 49147,    68
44545.5097106,  0.64305, 64382,    54
44545.5155787,  0.04646, 49147,    54
44545.5272917,  0.89058, 64382,    53
44545.5337037,  0.26253, 49147,    67
44545.5339468,  0.60492, 63474,    68
44545.5434144,  0.39016, 64382,    68
44545.5545949,  0.12413, 49147,    54
44545.5627894,  0.19046, 64382,    54
44545.5756944,  0.57753, 64382,    67
44545.5834606,  0.30161, 64382,    54
44545.5940278,  0.63374, 49147,    53
44545.6103125,  0.44988, 49147,    68
44545.6145718,  0.13879, 64382,    68
44545.6148843,  0.93081, 64382,    53
44545.6150116,  0.27525, 64382,    53
44545.6211690,  0.33645, 49147,    61
44545.6379282,  0.81427, 49147,    68
44545.6515856,  0.43077, 63474,    54
