44544.6940972,  0.88031, 16366,    46
44544.7289005,  0.77119, 49147,    46
44544.7401157,  0.94322, 33123,    46
44544.8112037,  0.47193,  3985,    60
44544.8249190,  0.20076, 16366,    46
44544.8967014,  0.58461, 64382,    46
44544.9090162,  0.55442, 64382,    47
44544.9427083,  0.60004, 49147,    46
44544.9582870,  0.91252, 32926,    46
44544.9860417,  0.78093, 28775,    47
44545.0193287,  0.10378, 49147,    56
44545.1055440,  0.30441, 64382,    46
44545.1527431,  0.76670, 16366,    46
44545.2460764,  0.48688, 62222,    60
44545.3087500,  0.19764, 49147,    59
44545.3483796,  0.53275, 16580,    46
44545.4793981,  0.75907, 49147,    46
44545.5204282,  0.54338, 48641,    46
44545.5225926,  0.49569, 24838,    46
44545.5243519,  0.75326, 35842,    59
44545.5306250,  0.69871, 35842,    46
44545.5343634,  0.28673, 49147,    46
44545.5644444,  0.45741, 49147,    60
44545.6537963,  0.57962, 49147,    46
44545.6600347,  0.45321, 49147,    42
44545.6873611,  0.94139, 64382,    46
44545.7078588,  0.73994, 62925,    46
44545.7201505,  0.75045, 49147,    60
44545.7905208,  0.83356, 10363,    47
44545.8139352,  0.65459, 64382,    46
44545.8890394,  0.78794,  9177,    48
44545.9247917,  0.18353, 49147,    47
44545.9603356,  0.16737, 49147,    59
44545.9808218,  0.55593, 64382,    46
44546.0535995,  0.00211, 64382,    49
44546.0664815,  0.42379, 49147,    59
44546.1062731,  0.95356, 49147,    46
44546.2142708,  0.72047, 39056,    46
44546.2207755,  0.12677, 64382,    46
44546.2402894,  0.87930, 63474,    59
44546.3081134,  0.55677, 28775,    47
44546.3394329,  0.20090, 64382,    60
44546.3695833,  0.52365, 64382,    46
44546.3726389,  0.50992, 64382,    46
44546.4476505,  0.95018, 48641,    46
44546.5534954,  0.15369,  6193,    46
44546.5577431,  0.07514, 64382,    46
44546.5802894,  0.34956, 12678,    45
44546.6712500,  0.21609,  9177,    46
44546.6985069,  0.20988,  3098,    46
44546.7034028,  0.02086, 39327,    46
44546.7437616,  0.09178, 35842,    46
44546.7685301,  0.83032, 49147,    59
44546.7992593,  0.71272, 49147,    57
44546.8402083,  0.42172, 64382,    60
44546.8449306,  0.55977, 49147,    46
44546.8450231,  0.25656, 49147,    46
44546.8924306,  0.40008, 49147,    60
44546.9221181,  0.22027,   799,    59
44546.9300347,  0.15948, 49147,    60
44547.0552199,  0.72043, 64382,    59
44547.0685417,  0.69561, 64382,    45
44547.1739236,  0.14517, 64382,    46
44547.1877431,  0.97775, 49147,    46
44547.2103356,  0.09274, 63808,    60
44547.2475694,  0.41006, 49147,    46
44547.2650810,  0.31543, 49147,    46
44547.3251852,  0.18547, 39056,    47
44547.3577778,  0.52941,  9177,    46
44547.3928125,  0.24698, 49147,    59
44547.4227431,  0.16889, 64382,    46
44547.4389583,  0.78657, 49147,    46
44547.4586227,  0.96678,   799,    46
44547.4666782,  0.05808, 63808,    57
44547.4789005,  0.57753, 16366,    59
44547.5879514,  0.75103, 10363,    46
44547.6066319,  0.42679, 49147,    60
44547.6400926,  0.38743, 49147,    60
44547.6521296,  0.19572,  3098,    46
44547.6750810,  0.34889, 49147,    56
44547.6866435,  0.98099, 16580,    46
44547.6968403,  0.30607, 65525,    54
44547.7005787,  0.01354, 64382,    60
44547.7107523,  0.60501, 49147,    46
44547.7351505,  0.04502, 28775,    46
44547.7998148,  0.40843, 64382,    47
44547.8247454,  0.08369, 49147,    45
44547.8448032,  0.26361, 49147,    46
44547.8596412,  0.69467, 16366,    46
44547.8809954,  0.64838, 49147,    46
44547.8944213,  0.61344, 16366,    46
44547.9518287,  0.08645, 49147,    46
44547.9612731,  0.77651,  5087,    46
44547.9769329,  0.78921, 49147,    46
44548.0059838,  0.70298, 49147,    60
44548.0201273,  0.32563, 64382,    47
44548.0278125,  0.76430, 64382,    46
44548.1008218,  0.68860, 28775,    45
44548.1208102,  0.78463, 64382,    47
44548.1332407,  0.05422, 36676,    59
44548.1358218,  0.18117, 12678,    46
44548.2431250,  0.06818, 64382,    46
44548.2461921,  0.17702, 28775,    46
44548.2496991,  0.32481, 14369,    45
44548.4335185,  0.86219, 64382,    60
44548.4730903,  0.18902,  3985,    46
44548.4742940,  0.36408, 16366,    46
44548.4743519,  0.94113, 49147,    44
44548.4760532,  0.63587, 49147,    46
44548.5012731,  0.98217, 12368,    45
44548.5302662,  0.36029, 49147,    46
44548.5315394,  0.14846, 49147,    46
44548.5321991,  0.44392,  9177,    60
44548.6372454,  0.60914,  5087,    46
44548.6717708,  0.82552, 64382,    46
44548.7358565,  0.43665, 30266,    60
44548.8398148,  0.67125, 65525,    46
44548.9393171,  0.46876, 64382,    46
44548.9640856,  0.52879,  9177,    59
44548.9907986,  0.19800, 63474,    60
44548.9941435,  0.91456, 49147,    47
44549.0614352,  0.98142, 58857,    59
44549.0624769,  0.30355, 49147,    46
44549.0781597,  0.86863, 16366,    58
44549.0886458,  0.21036, 49147,    47
44549.1032986,  0.71651, 33123,    46
44549.1063542,  0.65668,  5087,    46
44549.1662963,  0.84328, 54846,    46
44549.1684954,  0.74963, 29418,    46
44549.2217824,  0.33602, 63474,    58
44549.2726852,  0.84129, 49147,    46
44549.2755671,  0.60376, 64382,    46
44549.2904977,  0.09754, 16366,    59
44549.3153819,  0.89404, 64382,    60
44549.3208565,  0.92994, 10363,    60
44549.3296412,  0.06619, 32926,    46
44549.3328356,  0.92714, 63558,    45
44549.3411690,  0.42705, 49147,    59
44549.3686343,  0.48355, 49147,    47
44549.3819907,  0.39307, 47595,    46
44549.3961227,  0.24871, 64382,    46
44549.4238889,  0.01906, 64382,    46
44549.4402431,  0.07802, 64382,    59
44549.4580787,  0.54252, 64382,    46
44549.4844676,  0.95618, 49147,    45
44549.5497801,  0.96705, 49147,    46
44549.5546065,  0.89987, 42017,    53
