44543.5033796,  0.81818, 39327,     7
44543.5611574,  0.68231, 41868,    46
44543.5640509,  0.07937, 12368,    43
44543.6319213,  0.07555, 58292,    44
44543.6878125,  0.40888, 15695,    45
44543.7020486,  0.81191, 27293,    45
44543.8013310,  0.33607, 45737,    47
44543.8111458,  0.02412, 64825,    33
44543.8390162,  0.33120, 62086,     9
44543.8529514,  0.21739, 49147,    45
44543.8555440,  0.04978, 36435,    45
44543.9371065,  0.15329, 60792,    45
44543.9443403,  0.01577,  4171,    12
44543.9536690,  0.40485, 62086,    32
44544.0427778,  0.26918, 43381,    12
44544.1040509,  0.04651, 15613,    43
44544.1100926,  0.94826, 49147,    12
44544.1169792,  0.87542, 63430,    13
44544.1416435,  0.70288,  3985,    46
44544.2652431,  0.71183, 33774,    11
44544.3260532,  0.63595, 59852,    11
44544.3557176,  0.15487, 47779,    46
44544.3570139,  0.45393, 28775,    14
44544.3659259,  0.23349, 45596,    10
44544.3877431,  0.91874, 16366,    11
44544.3943171,  0.62572, 20999,    47
44544.4026157,  0.63700, 12678,    11
44544.4080671,  0.43279, 30864,    45
44544.4409491,  0.97415, 47595,     8
44544.4637500,  0.35745, 47129,    45
44544.5120949,  0.23829, 48611,    46
44544.5228819,  0.03470, 50789,    45
44544.6000347,  0.40963, 41546,    44
44544.6002546,  0.49608,  3063,    10
44544.6306134,  0.14285, 12678,    46
44544.6328588,  0.08534, 62573,    10
44544.6579977,  0.27729,  7657,    10
44544.6669097,  0.29772, 11664,    14
44544.6745139,  0.33360, 33838,    10
44544.6764583,  0.52972,  9054,    37
44544.8586921,  0.76583, 33038,    12
44544.8605440,  0.01406,  3985,    11
44544.8859722,  0.27789,  3063,    11
44544.9153935,  0.08006, 33652,    10
44544.9347454,  0.18060, 48641,    46
44544.9867130,  0.34680, 29280,    46
44545.0285880,  0.08016, 63474,    45
44545.1676736,  0.55620, 32926,    10
44545.2056019,  0.28224,  6713,    12
44545.2101736,  0.45696, 54846,    45
44545.2220255,  0.02050, 33774,    45
44545.2660880,  0.17153, 11396,    10
44545.2732523,  0.36434,   769,    11
44545.2826736,  0.36278,  7657,    44
44545.3033333,  0.61461, 10363,    10
44545.3170023,  0.18953,   799,    18
