44543.6275694,  0.50133, 33123,     5
44543.6319560,  0.55713, 64072,     6
44543.6423495,  0.29057, 51026,    43
44543.6821528,  0.64999, 17926,    44
44543.8261458,  0.50743, 40977,    11
44543.8560764,  0.87592,  3098,    10
44543.8729977,  0.05201, 62925,    16
44543.8835648,  0.72501, 55861,    11
44543.8848264,  0.40380,  7631,    10
44544.0070370,  0.15137,  9177,    11
44544.0603588,  0.88550, 29418,    12
44544.1934606,  0.00840,  9234,    11
44544.2204051,  0.80522, 39327,    12
44544.2334838,  0.03307, 45186,    10
44544.2542477,  0.73775, 61402,    48
44544.2821991,  0.61497,  7631,    11
44544.2859144,  0.71102, 22052,    47
44544.3868634,  0.13680, 54188,    10
44544.5433449,  0.65822, 23262,    47
44544.6056134,  0.41337,  4114,    10
44544.6111227,  0.56112, 62125,    47
44544.6528935,  0.48240, 43617,    10
44544.7402199,  0.83637, 64825,    45
44544.7646875,  0.29966, 63558,    11
44544.7840046,  0.59472, 33652,    46
44544.9096759,  0.95459, 25869,    19
44544.9497338,  0.95970, 15695,    12
44545.0259491,  0.89169, 59852,    10
44545.0488542,  0.60028, 15886,    20
44545.1221181,  0.69561, 29762,    12
44545.1494560,  0.68083, 22386,     9
44545.1550926,  0.53628, 19278,    49
44545.2245370,  0.64720, 16580,    11
44545.2335880,  0.86363, 44680,    11
44545.2887269,  0.45288, 28775,    46
44545.3090509,  0.99530, 15886,    11
44545.3725810,  0.86812, 63474,    48
44545.3994097,  0.27379,  4985,    47
44545.4118403,  0.52236,  3985,    14
44545.4621875,  0.62683, 33412,    11
44545.4627083,  0.17995, 53349,    12
44545.5715162,  0.61843, 25115,    12
44545.5765741,  0.42912, 28775,   250
44545.5843403,  0.85982, 35842,    10
44545.6084028,  0.27209, 44197,    47
44545.6252083,  0.13910, 33123,    13
44545.6520139,  0.19277, 39171,    46
44545.6714815,  0.65133, 64851,    27
44545.7139583,  0.83731,  3985,    10
44545.7257060,  0.70089, 45596,    46
44545.7450231,  0.82288, 25869,    46
44545.7745139,  0.86884, 53243,    44
44545.7760532,  0.17174, 48347,    48
44545.7843519,  0.87472, 16366,    21
44545.7999769,  0.74764,  3673,    49
44545.8031944,  0.19766, 25869,    48
44545.9442708,  0.35765, 28775,    10
44546.0281481,  0.29832,  2524,    11
44546.0600463,  0.62044, 11664,    10
44546.1079514,  0.20635,   799,    20
44546.1391088,  0.87400, 22052,    45
44546.1436921,  0.10757, 64382,    11
44546.2290856,  0.71320, 54653,    11
44546.2440394,  0.71087, 43324,    12
44546.2739931,  0.86798, 58857,    28
44546.7583333,  0.55430, 35842,    42
