44838.0280787 ,    0.62582 ,  49147 ,  BFFB ,        32
44838.0456597 ,    0.62841 ,  41344 ,  A180 ,        33
44838.0813542 ,    0.11909 ,  65332 ,  FF34 ,        32
44838.0894907 ,    0.43524 ,  49147 ,  BFFB ,        32
44838.0960185 ,    0.80935 ,    5087 ,  13DF ,        32
44838.1648727 ,    0.56409 ,  49147 ,  BFFB ,        33
44838.1856713 ,    0.29047 ,  22563 ,  5823 ,        33
44838.1997801 ,    0.54991 ,  49040 ,  BF90 ,        32
44838.2410185 ,    0.22670 ,  22496 ,  57E0 ,        33
44838.2529167 ,    0.46173 ,  49147 ,  BFFB ,        32
44838.2735764 ,    0.59601 ,  64382 ,  FB7E ,        32
44838.3317245 ,    0.09022 ,  49147 ,  BFFB ,        33
44838.3360069 ,    0.67984 ,  49147 ,  BFFB ,        33
44838.3541782 ,    0.46884 ,  49147 ,  BFFB ,        33
44838.3553356 ,    0.03701 ,  49095 ,  BFC7 ,        33
44838.3652431 ,    0.16929 ,  49095 ,  BFC7 ,        32
44838.3688773 ,    0.66470 ,    3985 ,  0F91 ,        33
44838.3811458 ,    0.31961 ,  16604 ,  40DC ,        33
44838.3904051 ,    0.88967 ,  57730 ,  E182 ,        34
44838.4280324 ,    0.64406 ,  65094 ,  FE46 ,        35
44838.4830787 ,    0.35241 ,    9177 ,  23D9 ,        34
44838.4978588 ,    0.80846 ,  58294 ,  E3B6 ,        34
44838.5443750 ,    0.21972 ,    9177 ,  23D9 ,        32
44838.5464468 ,    0.37756 ,  64382 ,  FB7E ,        32
44838.5746528 ,    0.99021 ,  16366 ,  3FEE ,        30
44838.5854977 ,    0.90059 ,  53219 ,  CFE3 ,        30
44838.5916204 ,    0.99054 ,  44557 ,  AE0D ,        29
44838.5959722 ,    0.31188 ,  49147 ,  BFFB ,        32
44838.6021528 ,    0.30895 ,  64382 ,  FB7E ,        33
44838.6139468 ,    0.24761 ,  49147 ,  BFFB ,        35
44838.6856019 ,    0.01056 ,  49147 ,  BFFB ,        36
44838.6948495 ,    0.12134 ,    9177 ,  23D9 ,        37
44838.7108218 ,    0.96251 ,  64382 ,  FB7E ,        37
44838.7145255 ,    0.26100 ,  64382 ,  FB7E ,        42
44838.7326620 ,    0.02654 ,  65011 ,  FDF3 ,        44
44838.7427199 ,    0.29937 ,  49147 ,  BFFB ,        54
44838.7625116 ,    0.68469 ,  64382 ,  FB7E ,        45
44838.7690741 ,    0.93818 ,  49147 ,  BFFB ,        36
44838.7873380 ,    0.75081 ,    9177 ,  23D9 ,        44
44838.8088889 ,    0.84499 ,  49095 ,  BFC7 ,        37
44838.8198958 ,    0.22939 ,  17504 ,  4460 ,        36
44838.8611806 ,    0.24921 ,  64382 ,  FB7E ,        74
44838.8623148 ,    0.74143 ,  49095 ,  BFC7 ,        36
44838.8623495 ,    0.73715 ,  49095 ,  BFC7 ,        36
44838.8752199 ,    0.99568 ,  49147 ,  BFFB ,        36
44838.9000463 ,    0.16759 ,  64382 ,  FB7E ,        44
44838.9278241 ,    0.87352 ,  49095 ,  BFC7 ,        45
44838.9319676 ,    0.73214 ,  49147 ,  BFFB ,        36
44838.9322454 ,    0.99354 ,  49147 ,  BFFB ,        36
44838.9644097 ,    0.76053 ,  49147 ,  BFFB ,        37
44838.9761690 ,    0.86507 ,  64382 ,  FB7E ,        37
44838.9839120 ,    0.43226 ,  49147 ,  BFFB ,        36
44838.9863773 ,    0.78208 ,  62447 ,  F3EF ,        57
44838.9875694 ,    0.24900 ,  49147 ,  BFFB ,        36
44838.9876620 ,    0.51079 ,  49147 ,  BFFB ,        45
44838.9887037 ,    0.33350 ,  48641 ,  BE01 ,        36
44838.9895370 ,    0.47270 ,  49147 ,  BFFB ,        37
44838.9897917 ,    0.03024 ,  49147 ,  BFFB ,        37
44838.9957176 ,    0.20921 ,  49147 ,  BFFB ,        36
44839.0433102 ,    0.18777 ,  49147 ,  BFFB ,        46
44839.0439236 ,    0.93515 ,    8832 ,  2280 ,        43
44839.0504630 ,    0.45921 ,  64382 ,  FB7E ,        37
44839.0823032 ,    0.02813 ,  24581 ,  6005 ,        47
44839.1030556 ,    0.29988 ,  49147 ,  BFFB ,        44
44839.1405440 ,    0.71495 ,  19739 ,  4D1B ,        37
44839.1476389 ,    0.52178 ,  64382 ,  FB7E ,        37
44839.1912500 ,    0.41587 ,  57204 ,  DF74 ,        36
44839.2127778 ,    0.79593 ,  52091 ,  CB7B ,        37
44839.2301157 ,    0.93623 ,  49147 ,  BFFB ,        37
44839.2302199 ,    0.65219 ,  49095 ,  BFC7 ,        37
44839.2512500 ,    0.12192 ,  49095 ,  BFC7 ,        37
44839.2720486 ,    0.27595 ,  64382 ,  FB7E ,        47
44839.2790856 ,    0.86990 ,  16366 ,  3FEE ,        37
44839.2920486 ,    0.74063 ,  64382 ,  FB7E ,        37
44839.3362269 ,    0.54398 ,  36894 ,  901E ,        37
44839.3375810 ,    0.33866 ,  64382 ,  FB7E ,        37
44839.3428125 ,    0.30938 ,  49095 ,  BFC7 ,        51
44839.3468287 ,    0.84849 ,    8832 ,  2280 ,        37
44839.3468403 ,    0.70415 ,    8832 ,  2280 ,        48
44839.3697917 ,    0.93100 ,  65332 ,  FF34 ,        48
