44835.0116898 ,    0.70876 ,  64382 ,  FB7E ,        51
44835.0168750 ,    0.34394 ,  49095 ,  BFC7 ,        60
44835.0231134 ,    0.35510 ,  64382 ,  FB7E ,        50
44835.0309028 ,    0.16291 ,  65332 ,  FF34 ,        52
44835.0412384 ,    0.19104 ,  49147 ,  BFFB ,        64
44835.0641667 ,    0.45439 ,  49147 ,  BFFB ,        50
44835.0650116 ,    0.66751 ,  65332 ,  FF34 ,        51
44835.0742824 ,    0.57631 ,  64382 ,  FB7E ,        58
44835.0965972 ,    0.15607 ,  64382 ,  FB7E ,        51
44835.0966088 ,    0.10891 ,  64382 ,  FB7E ,        54
44835.1325000 ,    0.64012 ,  49147 ,  BFFB ,        51
44835.1373843 ,    0.32959 ,  65332 ,  FF34 ,        51
44835.1440972 ,    0.33029 ,  49147 ,  BFFB ,        51
44835.1614583 ,    0.05882 ,  49147 ,  BFFB ,        52
44835.1697685 ,    0.60028 ,  64382 ,  FB7E ,        51
44835.1855787 ,    0.92644 ,  49147 ,  BFFB ,        52
44835.1856134 ,    0.13461 ,  49147 ,  BFFB ,        51
44835.1866782 ,    0.20534 ,  49147 ,  BFFB ,        51
44835.1993056 ,    0.73067 ,  64382 ,  FB7E ,        65
44835.1999190 ,    0.37627 ,  64382 ,  FB7E ,        65
44835.2006829 ,    0.54811 ,  65332 ,  FF34 ,        51
44835.2038542 ,    0.90882 ,  49147 ,  BFFB ,        64
44835.2125463 ,    0.68435 ,  49147 ,  BFFB ,        51
44835.2252662 ,    0.38323 ,  64382 ,  FB7E ,        65
44835.2277431 ,    0.30782 ,  64382 ,  FB7E ,        51
44835.2335301 ,    0.63340 ,  52091 ,  CB7B ,        52
44835.2457060 ,    0.73372 ,  49147 ,  BFFB ,        51
44835.2459144 ,    0.92111 ,  49147 ,  BFFB ,        52
44835.2474884 ,    0.34485 ,  65483 ,  FFCB ,        51
44835.2544560 ,    0.13790 ,  49147 ,  BFFB ,        51
44835.2669213 ,    0.64003 ,  49147 ,  BFFB ,        61
44835.2767014 ,    0.83097 ,  49147 ,  BFFB ,        59
44835.2857407 ,    0.00672 ,  49147 ,  BFFB ,        65
44835.2871991 ,    0.94221 ,  64382 ,  FB7E ,        59
44835.2872106 ,    0.78597 ,  64382 ,  FB7E ,        51
44835.2947569 ,    0.51931 ,  52091 ,  CB7B ,        50
44835.2960185 ,    0.81585 ,  64382 ,  FB7E ,        65
