44835.0293866 ,    0.53764 ,  12678 ,  3186 ,        44
44835.0638773 ,    0.34963 ,  65312 ,  FF20 ,        57
44835.1542824 ,    0.93354 ,  65332 ,  FF34 ,        57
44835.1631134 ,    0.79389 ,  49095 ,  BFC7 ,        57
44835.1830671 ,    0.08362 ,    7674 ,  1DFA ,        54
44835.1917593 ,    0.26001 ,  61186 ,  EF02 ,        42
44835.1923380 ,    0.82487 ,  36894 ,  901E ,        42
44835.2249306 ,    0.43814 ,  41344 ,  A180 ,        42
44835.2400347 ,    0.82751 ,  65094 ,  FE46 ,        43
44835.2515394 ,    0.76187 ,    3446 ,  0D76 ,        57
44835.2602662 ,    0.50517 ,  48139 ,  BC0B ,        57
44835.3042361 ,    0.82096 ,    9177 ,  23D9 ,        43
44835.3668866 ,    0.12763 ,  32711 ,  7FC7 ,        43
44835.3856134 ,    0.10354 ,  14369 ,  3821 ,        52
44835.3938426 ,    0.69537 ,  29280 ,  7260 ,        43
44835.4169792 ,    0.44556 ,  27293 ,  6A9D ,        42
44835.4244097 ,    0.84835 ,  65312 ,  FF20 ,        43
44835.4454861 ,    0.78700 ,  62086 ,  F286 ,        56
44835.4494907 ,    0.66177 ,  65483 ,  FFCB ,        42
44835.5524421 ,    0.04896 ,    8239 ,  202F ,        43
44835.5999190 ,    0.35400 ,  12850 ,  3232 ,        42
44835.6029514 ,    0.75199 ,    8239 ,  202F ,        43
44835.6031019 ,    0.40020 ,  41868 ,  A38C ,        43
44835.6342245 ,    0.49408 ,    8239 ,  202F ,        57
44835.6786574 ,    0.19831 ,  16366 ,  3FEE ,        43
44835.6881019 ,    0.19190 ,  65094 ,  FE46 ,        43
44835.6897569 ,    0.04932 ,  65332 ,  FF34 ,        56
44835.7408681 ,    0.61161 ,  64382 ,  FB7E ,        57
44835.8002199 ,    0.82204 ,      769 ,  0301 ,        43
44835.8092708 ,    0.12480 ,  24838 ,  6106 ,        63
44835.8108218 ,    0.18213 ,  52091 ,  CB7B ,        57
44835.8373958 ,    0.01210 ,  65483 ,  FFCB ,        43
44835.8510417 ,    0.89308 ,  49147 ,  BFFB ,        42
44835.8771875 ,    0.20803 ,    9054 ,  235E ,        39
44835.8881019 ,    0.68167 ,  53219 ,  CFE3 ,        56
44835.9394907 ,    0.82279 ,  49147 ,  BFFB ,        57
44835.9549074 ,    0.76372 ,  32711 ,  7FC7 ,        55
44835.9802315 ,    0.84662 ,  41459 ,  A1F3 ,        42
